"entrezgene"	"dname"	"doid"
7124	"Celiac Disease"	"10608"
7421	"Celiac Disease"	"10608"
917	"Celiac Disease"	"10608"
929	"Celiac Disease"	"10608"
941	"Celiac Disease"	"10608"
100188871	"Celiac Disease"	"10608"
2212	"Celiac Disease"	"10608"
30835	"Celiac Disease"	"10608"
317782	"Celiac Disease"	"10608"
3605	"Celiac Disease"	"10608"
387357	"Celiac Disease"	"10608"
50941	"Celiac Disease"	"10608"
5444	"Celiac Disease"	"10608"
59067	"Celiac Disease"	"10608"
84162	"Celiac Disease"	"10608"
864	"Celiac Disease"	"10608"
8807	"Celiac Disease"	"10608"
9231	"Celiac Disease"	"10608"
100301522	"Celiac Disease"	"10608"
2113	"Celiac Disease"	"10608"
25976	"Celiac Disease"	"10608"
3586	"Celiac Disease"	"10608"
3593	"Celiac Disease"	"10608"
4026	"Celiac Disease"	"10608"
60468	"Celiac Disease"	"10608"
7052	"Celiac Disease"	"10608"
84542	"Celiac Disease"	"10608"
4313	"Central Nervous System Diseases"	"331"
3605	"Central Nervous System Diseases"	"331"
23322	"Cerebellar Diseases"	"2786"
1029	"Intracranial Aneurysm"	"10941"
1030	"Intracranial Aneurysm"	"10941"
1278	"Intracranial Aneurysm"	"10941"
1282	"Intracranial Aneurysm"	"10941"
335	"Intracranial Aneurysm"	"10941"
653361	"Intracranial Aneurysm"	"10941"
836	"Intracranial Aneurysm"	"10941"
100188858	"Intracranial Aneurysm"	"10941"
100271688	"Intracranial Aneurysm"	"10941"
66037	"Intracranial Aneurysm"	"10941"
94	"Intracranial Aneurysm"	"10941"
3091	"Intracranial Arteriosclerosis"	"13097"
348	"Intracranial Arteriosclerosis"	"13097"
3552	"Intracranial Arteriosclerosis"	"13097"
2153	"Brain Ischemia"	"2316"
2876	"Brain Ischemia"	"2316"
335	"Brain Ischemia"	"2316"
348	"Brain Ischemia"	"2316"
3553	"Brain Ischemia"	"2316"
3557	"Brain Ischemia"	"2316"
3776	"Brain Ischemia"	"2316"
4507	"Brain Ischemia"	"2316"
54207	"Brain Ischemia"	"2316"
5743	"Brain Ischemia"	"2316"
6347	"Brain Ischemia"	"2316"
64805	"Brain Ischemia"	"2316"
7351	"Brain Ischemia"	"2316"
7352	"Brain Ischemia"	"2316"
7450	"Brain Ischemia"	"2316"
12	"Brain Ischemia"	"2316"
23163	"Brain Ischemia"	"2316"
4192	"Brain Ischemia"	"2316"
5444	"Brain Ischemia"	"2316"
6401	"Brain Ischemia"	"2316"
2147	"Ischemic Attack, Transient"	"224"
2157	"Ischemic Attack, Transient"	"224"
154	"Cerebral Palsy"	"1969"
2936	"Cerebral Palsy"	"1969"
3486	"Cerebral Palsy"	"1969"
3569	"Cerebral Palsy"	"1969"
3576	"Cerebral Palsy"	"1969"
4843	"Cerebral Palsy"	"1969"
4846	"Cerebral Palsy"	"1969"
5055	"Cerebral Palsy"	"1969"
114609	"Chagas Cardiomyopathy"	"12569"
6347	"Chagas Cardiomyopathy"	"12569"
4795	"Chagas Cardiomyopathy"	"12569"
4049	"Chagas Cardiomyopathy"	"12569"
2065	"Charcot-Marie-Tooth Disease"	"10595"
2617	"Charcot-Marie-Tooth Disease"	"10595"
4000	"Charcot-Marie-Tooth Disease"	"10595"
4747	"Charcot-Marie-Tooth Disease"	"10595"
9927	"Charcot-Marie-Tooth Disease"	"10595"
1959	"Charcot-Marie-Tooth Disease"	"10595"
26353	"Charcot-Marie-Tooth Disease"	"10595"
3236	"Charcot-Marie-Tooth Disease"	"10595"
4359	"Charcot-Marie-Tooth Disease"	"10595"
5545	"Charcot-Marie-Tooth Disease"	"10595"
81846	"Charcot-Marie-Tooth Disease"	"10595"
54332	"Charcot-Marie-Tooth Disease"	"10595"
57716	"Charcot-Marie-Tooth Disease"	"10595"
8898	"Charcot-Marie-Tooth Disease"	"10595"
6774	"Cheilitis"	"1762"
6714	"Cherubism"	"1856"
6452	"Cherubism"	"1856"
3117	"Chlamydia Infections"	"11263"
3119	"Chlamydia Infections"	"11263"
6890	"Chlamydia Infections"	"11263"
6891	"Chlamydia Infections"	"11263"
4353	"Chlamydia Infections"	"11263"
3586	"Chlamydia Infections"	"11263"
1029	"Cholangitis, Sclerosing"	"14268"
1080	"Cholangitis, Sclerosing"	"14268"
3383	"Cholangitis, Sclerosing"	"14268"
3811	"Cholangitis, Sclerosing"	"14268"
4312	"Cholangitis, Sclerosing"	"14268"
64127	"Cholangitis, Sclerosing"	"14268"
7124	"Cholangitis, Sclerosing"	"14268"
58191	"Cholecystitis"	"1949"
1581	"Cholestasis"	"13580"
2243	"Cholestasis"	"13580"
3479	"Cholestasis"	"13580"
5265	"Cholestasis"	"13580"
72	"Cholestasis"	"13580"
8647	"Cholestasis"	"13580"
9962	"Cholestasis"	"13580"
9963	"Cholestasis"	"13580"
1636	"Cholestasis"	"13580"
200931	"Cholestasis"	"13580"
1958	"Cholestasis, Intrahepatic"	"1852"
2100	"Cholestasis, Intrahepatic"	"1852"
3113	"Cholestasis, Intrahepatic"	"1852"
3123	"Cholestasis, Intrahepatic"	"1852"
8647	"Cholestasis, Intrahepatic"	"1852"
6462	"Cholestasis, Intrahepatic"	"1852"
100133941	"Chondrosarcoma"	"3371"
207	"Chondrosarcoma"	"3371"
2263	"Chondrosarcoma"	"3371"
23380	"Chondrosarcoma"	"3371"
3091	"Chondrosarcoma"	"3371"
3685	"Chondrosarcoma"	"3371"
3690	"Chondrosarcoma"	"3371"
4312	"Chondrosarcoma"	"3371"
5468	"Chondrosarcoma"	"3371"
598	"Chondrosarcoma"	"3371"
6387	"Chondrosarcoma"	"3371"
7015	"Chondrosarcoma"	"3371"
7042	"Chondrosarcoma"	"3371"
7124	"Chondrosarcoma"	"3371"
10342	"Chondrosarcoma"	"3371"
8840	"Chondrosarcoma"	"3371"
2130	"Chondrosarcoma"	"3371"
2131	"Chondrosarcoma"	"3371"
2132	"Chondrosarcoma"	"3371"
3549	"Chondrosarcoma"	"3371"
100133941	"Chordoma"	"3302"
4312	"Chordoma"	"3302"
5328	"Chordoma"	"3302"
121775	"Chordoma"	"3302"
4288	"Chordoma"	"3302"
6862	"Chordoma"	"3302"
2950	"Chromosome Disorders"	"1086"
7157	"Chromosome Disorders"	"1086"
3126	"Churg-Strauss Syndrome"	"3049"
6037	"Churg-Strauss Syndrome"	"3049"
8794	"Churg-Strauss Syndrome"	"3049"
3586	"Churg-Strauss Syndrome"	"3049"
1277	"Clubfoot"	"11836"
23426	"Clubfoot"	"11836"
4524	"Clubfoot"	"11836"
2737	"Clubfoot"	"11836"
3239	"Clubfoot"	"11836"
80144	"Clubfoot"	"11836"
23770	"Clubfoot"	"11836"
1161	"Cockayne Syndrome"	"2962"
2073	"Cockayne Syndrome"	"2962"
5015	"Coloboma"	"12270"
55636	"Coloboma"	"12270"
1000	"Colonic Neoplasms"	"235"
10057	"Colonic Neoplasms"	"235"
10257	"Colonic Neoplasms"	"235"
1026	"Colonic Neoplasms"	"235"
10395	"Colonic Neoplasms"	"235"
1072	"Colonic Neoplasms"	"235"
11338	"Colonic Neoplasms"	"235"
1139	"Colonic Neoplasms"	"235"
116	"Colonic Neoplasms"	"235"
117	"Colonic Neoplasms"	"235"
1191	"Colonic Neoplasms"	"235"
1236	"Colonic Neoplasms"	"235"
1244	"Colonic Neoplasms"	"235"
1356	"Colonic Neoplasms"	"235"
140	"Colonic Neoplasms"	"235"
1445	"Colonic Neoplasms"	"235"
1525	"Colonic Neoplasms"	"235"
1543	"Colonic Neoplasms"	"235"
155	"Colonic Neoplasms"	"235"
1559	"Colonic Neoplasms"	"235"
1586	"Colonic Neoplasms"	"235"
1592	"Colonic Neoplasms"	"235"
1604	"Colonic Neoplasms"	"235"
160728	"Colonic Neoplasms"	"235"
1670	"Colonic Neoplasms"	"235"
1739	"Colonic Neoplasms"	"235"
1803	"Colonic Neoplasms"	"235"
1806	"Colonic Neoplasms"	"235"
1869	"Colonic Neoplasms"	"235"
191	"Colonic Neoplasms"	"235"
1956	"Colonic Neoplasms"	"235"
207	"Colonic Neoplasms"	"235"
2100	"Colonic Neoplasms"	"235"
2150	"Colonic Neoplasms"	"235"
2224	"Colonic Neoplasms"	"235"
231	"Colonic Neoplasms"	"235"
23594	"Colonic Neoplasms"	"235"
2520	"Colonic Neoplasms"	"235"
2729	"Colonic Neoplasms"	"235"
2922	"Colonic Neoplasms"	"235"
2932	"Colonic Neoplasms"	"235"
29780	"Colonic Neoplasms"	"235"
3075	"Colonic Neoplasms"	"235"
3135	"Colonic Neoplasms"	"235"
3162	"Colonic Neoplasms"	"235"
3164	"Colonic Neoplasms"	"235"
324	"Colonic Neoplasms"	"235"
3274	"Colonic Neoplasms"	"235"
330	"Colonic Neoplasms"	"235"
331	"Colonic Neoplasms"	"235"
332	"Colonic Neoplasms"	"235"
3320	"Colonic Neoplasms"	"235"
3383	"Colonic Neoplasms"	"235"
3458	"Colonic Neoplasms"	"235"
3479	"Colonic Neoplasms"	"235"
3481	"Colonic Neoplasms"	"235"
355	"Colonic Neoplasms"	"235"
3553	"Colonic Neoplasms"	"235"
3557	"Colonic Neoplasms"	"235"
356	"Colonic Neoplasms"	"235"
3569	"Colonic Neoplasms"	"235"
3611	"Colonic Neoplasms"	"235"
3667	"Colonic Neoplasms"	"235"
3673	"Colonic Neoplasms"	"235"
3675	"Colonic Neoplasms"	"235"
3694	"Colonic Neoplasms"	"235"
3717	"Colonic Neoplasms"	"235"
3725	"Colonic Neoplasms"	"235"
374907	"Colonic Neoplasms"	"235"
3815	"Colonic Neoplasms"	"235"
387	"Colonic Neoplasms"	"235"
4089	"Colonic Neoplasms"	"235"
4144	"Colonic Neoplasms"	"235"
4145	"Colonic Neoplasms"	"235"
4174	"Colonic Neoplasms"	"235"
4193	"Colonic Neoplasms"	"235"
4249	"Colonic Neoplasms"	"235"
4292	"Colonic Neoplasms"	"235"
4313	"Colonic Neoplasms"	"235"
4322	"Colonic Neoplasms"	"235"
4361	"Colonic Neoplasms"	"235"
4363	"Colonic Neoplasms"	"235"
4524	"Colonic Neoplasms"	"235"
4582	"Colonic Neoplasms"	"235"
4583	"Colonic Neoplasms"	"235"
4595	"Colonic Neoplasms"	"235"
4609	"Colonic Neoplasms"	"235"
472	"Colonic Neoplasms"	"235"
4790	"Colonic Neoplasms"	"235"
4851	"Colonic Neoplasms"	"235"
488	"Colonic Neoplasms"	"235"
4897	"Colonic Neoplasms"	"235"
4953	"Colonic Neoplasms"	"235"
5020	"Colonic Neoplasms"	"235"
5054	"Colonic Neoplasms"	"235"
5071	"Colonic Neoplasms"	"235"
5321	"Colonic Neoplasms"	"235"
5328	"Colonic Neoplasms"	"235"
5329	"Colonic Neoplasms"	"235"
5347	"Colonic Neoplasms"	"235"
5424	"Colonic Neoplasms"	"235"
55521	"Colonic Neoplasms"	"235"
5564	"Colonic Neoplasms"	"235"
5580	"Colonic Neoplasms"	"235"
5594	"Colonic Neoplasms"	"235"
5595	"Colonic Neoplasms"	"235"
5601	"Colonic Neoplasms"	"235"
5609	"Colonic Neoplasms"	"235"
5695	"Colonic Neoplasms"	"235"
5696	"Colonic Neoplasms"	"235"
5698	"Colonic Neoplasms"	"235"
5720	"Colonic Neoplasms"	"235"
5721	"Colonic Neoplasms"	"235"
5743	"Colonic Neoplasms"	"235"
5786	"Colonic Neoplasms"	"235"
58477	"Colonic Neoplasms"	"235"
595	"Colonic Neoplasms"	"235"
596	"Colonic Neoplasms"	"235"
598	"Colonic Neoplasms"	"235"
5981	"Colonic Neoplasms"	"235"
6159	"Colonic Neoplasms"	"235"
6288	"Colonic Neoplasms"	"235"
6387	"Colonic Neoplasms"	"235"
64682	"Colonic Neoplasms"	"235"
6678	"Colonic Neoplasms"	"235"
6696	"Colonic Neoplasms"	"235"
673	"Colonic Neoplasms"	"235"
6774	"Colonic Neoplasms"	"235"
7040	"Colonic Neoplasms"	"235"
7046	"Colonic Neoplasms"	"235"
7124	"Colonic Neoplasms"	"235"
7153	"Colonic Neoplasms"	"235"
7163	"Colonic Neoplasms"	"235"
7170	"Colonic Neoplasms"	"235"
7298	"Colonic Neoplasms"	"235"
7372	"Colonic Neoplasms"	"235"
7376	"Colonic Neoplasms"	"235"
7421	"Colonic Neoplasms"	"235"
79646	"Colonic Neoplasms"	"235"
841	"Colonic Neoplasms"	"235"
8743	"Colonic Neoplasms"	"235"
8795	"Colonic Neoplasms"	"235"
8841	"Colonic Neoplasms"	"235"
8881	"Colonic Neoplasms"	"235"
9170	"Colonic Neoplasms"	"235"
9429	"Colonic Neoplasms"	"235"
999	"Colonic Neoplasms"	"235"
10093	"Colonic Neoplasms"	"235"
10370	"Colonic Neoplasms"	"235"
10521	"Colonic Neoplasms"	"235"
10631	"Colonic Neoplasms"	"235"
10656	"Colonic Neoplasms"	"235"
11034	"Colonic Neoplasms"	"235"
11054	"Colonic Neoplasms"	"235"
11093	"Colonic Neoplasms"	"235"
1192	"Colonic Neoplasms"	"235"
143	"Colonic Neoplasms"	"235"
151354	"Colonic Neoplasms"	"235"
1605	"Colonic Neoplasms"	"235"
1647	"Colonic Neoplasms"	"235"
1655	"Colonic Neoplasms"	"235"
1758	"Colonic Neoplasms"	"235"
1824	"Colonic Neoplasms"	"235"
192343	"Colonic Neoplasms"	"235"
1948	"Colonic Neoplasms"	"235"
2034	"Colonic Neoplasms"	"235"
22943	"Colonic Neoplasms"	"235"
23328	"Colonic Neoplasms"	"235"
2509	"Colonic Neoplasms"	"235"
2523	"Colonic Neoplasms"	"235"
27035	"Colonic Neoplasms"	"235"
27044	"Colonic Neoplasms"	"235"
29950	"Colonic Neoplasms"	"235"
3077	"Colonic Neoplasms"	"235"
3092	"Colonic Neoplasms"	"235"
3248	"Colonic Neoplasms"	"235"
3297	"Colonic Neoplasms"	"235"
3600	"Colonic Neoplasms"	"235"
3816	"Colonic Neoplasms"	"235"
406881	"Colonic Neoplasms"	"235"
4192	"Colonic Neoplasms"	"235"
4436	"Colonic Neoplasms"	"235"
5052	"Colonic Neoplasms"	"235"
51599	"Colonic Neoplasms"	"235"
5267	"Colonic Neoplasms"	"235"
54474	"Colonic Neoplasms"	"235"
54496	"Colonic Neoplasms"	"235"
5937	"Colonic Neoplasms"	"235"
6059	"Colonic Neoplasms"	"235"
6287	"Colonic Neoplasms"	"235"
634	"Colonic Neoplasms"	"235"
652	"Colonic Neoplasms"	"235"
6596	"Colonic Neoplasms"	"235"
6642	"Colonic Neoplasms"	"235"
6667	"Colonic Neoplasms"	"235"
6927	"Colonic Neoplasms"	"235"
6935	"Colonic Neoplasms"	"235"
6983	"Colonic Neoplasms"	"235"
7133	"Colonic Neoplasms"	"235"
7185	"Colonic Neoplasms"	"235"
80705	"Colonic Neoplasms"	"235"
8313	"Colonic Neoplasms"	"235"
84666	"Colonic Neoplasms"	"235"
84818	"Colonic Neoplasms"	"235"
84864	"Colonic Neoplasms"	"235"
8549	"Colonic Neoplasms"	"235"
858	"Colonic Neoplasms"	"235"
864	"Colonic Neoplasms"	"235"
8797	"Colonic Neoplasms"	"235"
8824	"Colonic Neoplasms"	"235"
8842	"Colonic Neoplasms"	"235"
8996	"Colonic Neoplasms"	"235"
1044	"Colonic Neoplasms"	"235"
1045	"Colonic Neoplasms"	"235"
10953	"Colonic Neoplasms"	"235"
115123	"Colonic Neoplasms"	"235"
1264	"Colonic Neoplasms"	"235"
23513	"Colonic Neoplasms"	"235"
246	"Colonic Neoplasms"	"235"
340706	"Colonic Neoplasms"	"235"
3586	"Colonic Neoplasms"	"235"
4070	"Colonic Neoplasms"	"235"
51162	"Colonic Neoplasms"	"235"
51176	"Colonic Neoplasms"	"235"
51621	"Colonic Neoplasms"	"235"
5169	"Colonic Neoplasms"	"235"
55031	"Colonic Neoplasms"	"235"
55922	"Colonic Neoplasms"	"235"
56937	"Colonic Neoplasms"	"235"
57019	"Colonic Neoplasms"	"235"
6401	"Colonic Neoplasms"	"235"
7020	"Colonic Neoplasms"	"235"
767	"Colonic Neoplasms"	"235"
79816	"Colonic Neoplasms"	"235"
2780	"Color Vision Defects"	"11662"
1261	"Color Vision Defects"	"11662"
3458	"Common Cold"	"10459"
6403	"Common Cold"	"10459"
29851	"Common Variable Immunodeficiency"	"12177"
3574	"Common Variable Immunodeficiency"	"12177"
7409	"Common Variable Immunodeficiency"	"12177"
959	"Common Variable Immunodeficiency"	"12177"
115650	"Common Variable Immunodeficiency"	"12177"
23495	"Common Variable Immunodeficiency"	"12177"
9021	"Conjunctivitis, Allergic"	"11204"
3815	"Constipation"	"2089"
4512	"Constipation"	"2089"
4842	"Constipation"	"2089"
5443	"Constipation"	"2089"
6869	"Constipation"	"2089"
6870	"Constipation"	"2089"
3479	"Corneal Diseases"	"10124"
4088	"Corneal Diseases"	"10124"
6863	"Corneal Diseases"	"10124"
30813	"Corneal Dystrophies, Hereditary"	"2566"
4166	"Corneal Dystrophies, Hereditary"	"2566"
2697	"Coronary Aneurysm"	"3362"
4318	"Coronary Aneurysm"	"3362"
183	"Coronary Thrombosis"	"11847"
2162	"Coronary Thrombosis"	"11847"
348	"Coronary Thrombosis"	"11847"
3690	"Coronary Thrombosis"	"11847"
4846	"Coronary Thrombosis"	"11847"
51206	"Coronary Thrombosis"	"11847"
5327	"Coronary Thrombosis"	"11847"
7035	"Coronary Thrombosis"	"11847"
2784	"Coronary Vasospasm"	"11840"
4846	"Coronary Vasospasm"	"11840"
7941	"Coronary Vasospasm"	"11840"
2263	"Craniofacial Dysostosis"	"2339"
2260	"Craniosynostoses"	"2340"
2263	"Craniosynostoses"	"2340"
5156	"Craniosynostoses"	"2340"
5447	"Craniosynostoses"	"2340"
4745	"Craniosynostoses"	"2340"
55764	"Craniosynostoses"	"2340"
389434	"Congenital Hypothyroidism"	"0050328"
4843	"Congenital Hypothyroidism"	"0050328"
7173	"Congenital Hypothyroidism"	"0050328"
7253	"Congenital Hypothyroidism"	"0050328"
2304	"Congenital Hypothyroidism"	"0050328"
7038	"Congenital Hypothyroidism"	"0050328"
7080	"Congenital Hypothyroidism"	"0050328"
10563	"Cryoglobulinemia"	"2917"
2335	"Cryoglobulinemia"	"2917"
3557	"Cryoglobulinemia"	"2917"
7412	"Cryoglobulinemia"	"2917"
7850	"Cryoglobulinemia"	"2917"
2215	"Cryptococcosis"	"12053"
122042	"Cryptorchidism"	"11383"
2516	"Cryptorchidism"	"11383"
3486	"Cryptorchidism"	"11383"
3640	"Cryptorchidism"	"11383"
867	"Cryptorchidism"	"11383"
3239	"Cryptorchidism"	"11383"
546	"Cryptorchidism"	"11383"
324	"Cushing Syndrome"	"12252"
3569	"Cushing Syndrome"	"12252"
3576	"Cushing Syndrome"	"12252"
50940	"Cushing Syndrome"	"12252"
51738	"Cushing Syndrome"	"12252"
54474	"Cushing Syndrome"	"12252"
23545	"Cutis Laxa"	"3144"
10516	"Cutis Laxa"	"3144"
2006	"Cutis Laxa"	"3144"
1080	"Cystic Fibrosis"	"1485"
1649	"Cystic Fibrosis"	"1485"
1672	"Cystic Fibrosis"	"1485"
1950	"Cystic Fibrosis"	"1485"
2908	"Cystic Fibrosis"	"1485"
2950	"Cystic Fibrosis"	"1485"
3091	"Cystic Fibrosis"	"1485"
3162	"Cystic Fibrosis"	"1485"
3576	"Cystic Fibrosis"	"1485"
4153	"Cystic Fibrosis"	"1485"
4318	"Cystic Fibrosis"	"1485"
4538	"Cystic Fibrosis"	"1485"
4842	"Cystic Fibrosis"	"1485"
4843	"Cystic Fibrosis"	"1485"
4846	"Cystic Fibrosis"	"1485"
5243	"Cystic Fibrosis"	"1485"
5328	"Cystic Fibrosis"	"1485"
5581	"Cystic Fibrosis"	"1485"
6441	"Cystic Fibrosis"	"1485"
653509	"Cystic Fibrosis"	"1485"
6565	"Cystic Fibrosis"	"1485"
6772	"Cystic Fibrosis"	"1485"
6890	"Cystic Fibrosis"	"1485"
7018	"Cystic Fibrosis"	"1485"
7100	"Cystic Fibrosis"	"1485"
729238	"Cystic Fibrosis"	"1485"
7295	"Cystic Fibrosis"	"1485"
9497	"Cystic Fibrosis"	"1485"
10365	"Cystic Fibrosis"	"1485"
10399	"Cystic Fibrosis"	"1485"
11132	"Cystic Fibrosis"	"1485"
2212	"Cystic Fibrosis"	"1485"
22802	"Cystic Fibrosis"	"1485"
2947	"Cystic Fibrosis"	"1485"
4780	"Cystic Fibrosis"	"1485"
51297	"Cystic Fibrosis"	"1485"
5266	"Cystic Fibrosis"	"1485"
6338	"Cystic Fibrosis"	"1485"
6590	"Cystic Fibrosis"	"1485"
6667	"Cystic Fibrosis"	"1485"
820	"Cystic Fibrosis"	"1485"
9368	"Cystic Fibrosis"	"1485"
117156	"Cystic Fibrosis"	"1485"
308	"Cystic Fibrosis"	"1485"
3586	"Cystic Fibrosis"	"1485"
53827	"Cystic Fibrosis"	"1485"
7439	"Cystic Fibrosis"	"1485"
9341	"Cystic Fibrosis"	"1485"
1956	"Phyllodes Tumor"	"1631"
3091	"Phyllodes Tumor"	"1631"
1236	"Cytomegalovirus Infections"	"11259"
1524	"Cytomegalovirus Infections"	"11259"
2706	"Cytomegalovirus Infections"	"11259"
3115	"Cytomegalovirus Infections"	"11259"
3123	"Cytomegalovirus Infections"	"11259"
3133	"Cytomegalovirus Infections"	"11259"
3135	"Cytomegalovirus Infections"	"11259"
3320	"Cytomegalovirus Infections"	"11259"
4277	"Cytomegalovirus Infections"	"11259"
4645	"Cytomegalovirus Infections"	"11259"
5371	"Cytomegalovirus Infections"	"11259"
54106	"Cytomegalovirus Infections"	"11259"
567	"Cytomegalovirus Infections"	"11259"
6772	"Cytomegalovirus Infections"	"11259"
7099	"Cytomegalovirus Infections"	"11259"
5272	"Cytomegalovirus Infections"	"11259"
320	"Cytomegalovirus Infections"	"11259"
4282	"Cytomegalovirus Infections"	"11259"
1858	"Dandy-Walker Syndrome"	"2785"
2296	"Dandy-Walker Syndrome"	"2785"
23090	"Dandy-Walker Syndrome"	"2785"
7545	"Dandy-Walker Syndrome"	"2785"
23114	"Demyelinating Diseases"	"3213"
3485	"Demyelinating Diseases"	"3213"
1410	"Demyelinating Diseases"	"3213"
4155	"Demyelinating Diseases"	"3213"
5376	"Demyelinating Diseases"	"3213"
5653	"Demyelinating Diseases"	"3213"
3105	"Dengue"	"12205"
3106	"Dengue"	"12205"
3838	"Dengue"	"12205"
6891	"Dengue"	"12205"
7066	"Dengue"	"12205"
7421	"Dengue"	"12205"
7431	"Dengue"	"12205"
8743	"Dengue"	"12205"
192343	"Dengue"	"12205"
23601	"Dengue"	"12205"
3586	"Dengue"	"12205"
3106	"Dermatitis"	"2723"
162514	"Dermatitis"	"2723"
177	"Brain Ischemia"	"2316"
2244	"Brain Ischemia"	"2316"
3552	"Brain Ischemia"	"2316"
5265	"Brain Ischemia"	"2316"
5327	"Brain Ischemia"	"2316"
6696	"Brain Ischemia"	"2316"
7124	"Brain Ischemia"	"2316"
7157	"Brain Ischemia"	"2316"
718	"Brain Ischemia"	"2316"
836	"Brain Ischemia"	"2316"
847	"Brain Ischemia"	"2316"
9365	"Brain Ischemia"	"2316"
958	"Brain Ischemia"	"2316"
4879	"Brain Ischemia"	"2316"
2153	"Ischemic Attack, Transient"	"224"
2155	"Ischemic Attack, Transient"	"224"
2811	"Ischemic Attack, Transient"	"224"
348	"Ischemic Attack, Transient"	"224"
5617	"Ischemic Attack, Transient"	"224"
1401	"Ischemic Attack, Transient"	"224"
2153	"Cerebral Palsy"	"1969"
3479	"Cerebral Palsy"	"1969"
3606	"Cerebral Palsy"	"1969"
4153	"Cerebral Palsy"	"1969"
5443	"Cerebral Palsy"	"1969"
7124	"Cerebral Palsy"	"1969"
192343	"Cerebral Palsy"	"1969"
5354	"Cerebral Palsy"	"1969"
2879	"Cerebral Palsy"	"1969"
5354	"Diffuse Cerebral Sclerosis of Schilder"	"10588"
5428	"Diffuse Cerebral Sclerosis of Schilder"	"10588"
3586	"Chagas Cardiomyopathy"	"12569"
1785	"Charcot-Marie-Tooth Disease"	"10595"
2064	"Charcot-Marie-Tooth Disease"	"10595"
2705	"Charcot-Marie-Tooth Disease"	"10595"
3315	"Charcot-Marie-Tooth Disease"	"10595"
10397	"Charcot-Marie-Tooth Disease"	"10595"
2013	"Charcot-Marie-Tooth Disease"	"10595"
5376	"Charcot-Marie-Tooth Disease"	"10595"
9516	"Charcot-Marie-Tooth Disease"	"10595"
9896	"Charcot-Marie-Tooth Disease"	"10595"
1130	"Chediak-Higashi Syndrome"	"2935"
7157	"Cheilitis"	"1762"
7099	"Chlamydia Infections"	"11263"
7124	"Chlamydia Infections"	"11263"
929	"Chlamydia Infections"	"11263"
9020	"BILIARY CIRRHOSIS, PRIMARY, 1"	"12236"
1234	"Cholangitis, Sclerosing"	"14268"
3106	"Cholangitis, Sclerosing"	"14268"
3117	"Cholangitis, Sclerosing"	"14268"
3119	"Cholangitis, Sclerosing"	"14268"
3123	"Cholangitis, Sclerosing"	"14268"
4314	"Cholangitis, Sclerosing"	"14268"
6352	"Cholangitis, Sclerosing"	"14268"
26191	"Cholangitis, Sclerosing"	"14268"
3240	"Cholangitis, Sclerosing"	"14268"
5244	"Cholecystitis"	"1949"
7157	"Cholecystitis"	"1949"
9075	"Cholecystitis"	"1949"
3576	"Cholera"	"1498"
1244	"Cholestasis"	"13580"
1593	"Cholestasis"	"13580"
5173	"Cholestasis"	"13580"
5205	"Cholestasis"	"13580"
5244	"Cholestasis"	"13580"
5443	"Cholestasis"	"13580"
5962	"Cholestasis"	"13580"
644	"Cholestasis"	"13580"
9002	"Cholestasis"	"13580"
929	"Cholestasis"	"13580"
9420	"Cholestasis"	"13580"
9971	"Cholestasis"	"13580"
123264	"Cholestasis"	"13580"
1244	"Cholestasis, Intrahepatic"	"1852"
3119	"Cholestasis, Intrahepatic"	"1852"
5205	"Cholestasis, Intrahepatic"	"1852"
5244	"Cholestasis, Intrahepatic"	"1852"
8856	"Cholestasis, Intrahepatic"	"1852"
9971	"Cholestasis, Intrahepatic"	"1852"
3988	"Cholesterol Ester Storage Disease"	"14502"
5743	"Chondroblastoma"	"2649"
1029	"Chondrosarcoma"	"3371"
177	"Chondrosarcoma"	"3371"
3371	"Chondrosarcoma"	"3371"
4314	"Chondrosarcoma"	"3371"
4322	"Chondrosarcoma"	"3371"
4507	"Chondrosarcoma"	"3371"
4524	"Chondrosarcoma"	"3371"
5294	"Chondrosarcoma"	"3371"
5727	"Chondrosarcoma"	"3371"
650	"Chondrosarcoma"	"3371"
6608	"Chondrosarcoma"	"3371"
7040	"Chondrosarcoma"	"3371"
7043	"Chondrosarcoma"	"3371"
7157	"Chondrosarcoma"	"3371"
7422	"Chondrosarcoma"	"3371"
8013	"Chondrosarcoma"	"3371"
860	"Chondrosarcoma"	"3371"
10630	"Chondrosarcoma"	"3371"
23143	"Chondrosarcoma"	"3371"
3624	"Chondrosarcoma"	"3371"
5325	"Chondrosarcoma"	"3371"
6662	"Chondrosarcoma"	"3371"
6383	"Chondrosarcoma"	"3371"
6496	"Chondrosarcoma"	"3371"
367	"Chordoma"	"3302"
7157	"Chordoma"	"3302"
2157	"Hemophilia B"	"12259"
2158	"Hemophilia B"	"12259"
2160	"Hemophilia B"	"12259"
7166	"Chromosome Disorders"	"1086"
3123	"Churg-Strauss Syndrome"	"3049"
6957	"Churg-Strauss Syndrome"	"3049"
4353	"Churg-Strauss Syndrome"	"3049"
780	"Churg-Strauss Syndrome"	"3049"
860	"Cleidocranial Dysplasia"	"13994"
10312	"Clubfoot"	"11836"
7476	"Clubfoot"	"11836"
2273	"Clubfoot"	"11836"
3238	"Clubfoot"	"11836"
5307	"Clubfoot"	"11836"
5979	"Clubfoot"	"11836"
2068	"Cockayne Syndrome"	"2962"
